"case","row_distance","reference_quantile"
96,10.4329913883879,0.255508970588085
97,1.92422953154173,0.257384643464389
98,3.41963686242132,0.259255254596269
99,3.59917559197222,0.261120880016794
100,2.11562727495337,0.262981593940593
101,5.20552767043443,0.264837468825118
102,1.6552381241974,0.266688575429244
103,1.86078651725811,0.268534982869372
104,1.76194232457128,0.270376758673147
105,1.56922823646721,0.27221396883092
106,0.235132050240424,0.274046677845075
107,0.659165386298128,0.27587494877732
108,8.27434302131168,0.277698843294046
109,0.926609357537653,0.279518421709859
110,0.579212880499136,0.281333743029361
111,4.1316593489641,0.283144864987277
112,6.82918113028307,0.284951844086998
113,1.58339616990721,0.286754735637629
114,0.163403831769733,0.2885535937896
115,2.14804177023996,0.290348471568914
116,1.15442626617185,0.292139420910092
117,3.5808257879317,0.293926492687885
118,2.39050260210217,0.295709736747794
119,9.43104705763058,0.297489201935467
120,0.531440689406502,0.299264936125012
121,0.167995195769447,0.301036986246285
122,2.97316886624241,0.302805398311189
123,2.01249426264523,0.304570217439033
124,3.32348486402638,0.306331487880991
125,4.41420722304993,0.308089253043701
126,3.29536532239418,0.309843555512034
127,1.49125107235216,0.311594437071082
128,0.908912509127101,0.313341938727384
129,2.7573899986794,0.315086100729429
130,5.84826051304117,0.316826962587467
131,0.688636739381406,0.318564563092652
132,1.98791910211144,0.320298940335547
133,1.03631759388717,0.322030131724019
134,3.39090885237411,0.323758174000544
135,0.729684063539461,0.325483103258952
136,5.99772223796295,0.32720495496062
137,5.08495688182537,0.328923763950162
138,1.48491942511132,0.3306395644706
139,3.26846108428259,0.332352390178072
140,2.30704128035016,0.334062274156063
141,2.84994026836732,0.335769248929203
142,0.849933773092492,0.337473346476633
143,2.13563336420318,0.339174598244959
144,5.33797183684598,0.340873035160813
145,3.07837380685787,0.342568687643033
146,1.00091307585283,0.34426158561447
147,2.38916080976605,0.345951758513454
148,3.32497689151158,0.347639235304906
149,2.74989955110371,0.349324044491131
150,3.32711957273643,0.35100621412229
151,0.848168537930236,0.352685771806571
152,1.63334997703157,0.354362744720062
153,2.34784222491472,0.356037159616343
154,2.702706679806,0.357709042835799
155,5.14059469467833,0.359378420314681
156,1.98233991963326,0.361045317593894
157,2.35999612450667,0.362709759827557
158,2.24998427148915,0.364371771791309
159,3.66888297496962,0.366031377890398
160,10.3639026698237,0.36768860216754
161,0.542579467016718,0.369343468310566
162,1.93933281854024,0.370995999659861
163,3.46195463850023,0.372646219215605
164,1.65498948274784,0.374294149644814
165,4.23324073777242,0.375939813288202
166,0.736889673537877,0.377583232166852
167,3.49266170825198,0.379224427988717
168,1.31649341796754,0.380863422154952
